,customerid,recency,frequency,monetary,avg_order_value,total_items,items_per_order
3286,16824,16,2,460.64,230.32,236,118.0
3287,16825,39,2,775.18,387.59,566,283.0
3288,16826,51,1,341.7,341.7,158,158.0
3289,16828,93,2,128.5,64.25,59,29.5
3290,16829,157,1,197.22,197.22,99,99.0
3291,16830,39,1,325.91,325.91,264,264.0
3292,16832,184,3,199.15,66.38333333333334,33,11.0
3293,16833,1,4,1106.53,276.6325,440,110.0
3294,16834,228,1,413.46,413.46,358,358.0
3295,16835,128,2,180.85,90.425,61,30.5
3296,16836,40,2,251.87,125.935,165,82.5
3297,16837,31,11,3170.98,288.2709090909091,1563,142.0909090909091
3298,16838,197,2,588.85,294.425,185,92.5
3299,16839,9,34,16594.35,488.06911764705876,8975,263.97058823529414
3300,16841,37,6,1869.82,311.63666666666666,2250,375.0
3301,16842,101,3,1264.19,421.3966666666667,693,231.0
3302,16843,43,16,10196.57,637.285625,10159,634.9375
3303,16846,50,1,214.32,214.32,135,135.0
3304,16847,43,1,193.44,193.44,78,78.0
3305,16848,53,1,281.42,281.42,182,182.0
3306,16849,187,1,124.57,124.57,33,33.0
3307,16850,334,1,332.41,332.41,249,249.0
3308,16851,4,3,342.45,114.14999999999999,271,90.33333333333333
3309,16852,10,2,144.91,72.455,56,28.0
3310,16855,24,2,328.40000000000003,164.20000000000002,164,82.0
3311,16856,15,1,35.400000000000006,35.400000000000006,12,12.0
3312,16858,369,1,375.69000000000005,375.69000000000005,91,91.0
3313,16859,145,2,747.81,373.905,827,413.5
3314,16861,60,2,173.76,86.88,140,70.0
3315,16863,31,2,502.8,251.4,409,204.5
3316,16866,141,3,207.74,69.24666666666667,60,20.0
3317,16869,23,4,817.12,204.28,583,145.75
3318,16871,22,6,2812.34,468.72333333333336,1253,208.83333333333334
3319,16872,77,3,680.02,226.67333333333332,600,200.0
3320,16873,5,6,7123.62,1187.27,3840,640.0
3321,16875,67,5,2095.53,419.10600000000005,1069,213.8
3322,16877,12,6,846.62,141.10333333333332,458,76.33333333333333
3323,16878,84,1,13.3,13.3,12,12.0
3324,16880,31,7,1491.43,213.0614285714286,746,106.57142857142857
3325,16881,67,1,432.0,432.0,600,600.0
3326,16882,67,3,705.12,235.04,424,141.33333333333334
3327,16883,187,2,272.48,136.24,103,51.5
3328,16884,38,2,429.84,214.92,320,160.0
3329,16885,15,3,450.41,150.13666666666668,178,59.333333333333336
3330,16887,35,1,192.32999999999998,192.32999999999998,156,156.0
3331,16889,195,3,1578.67,526.2233333333334,925,308.3333333333333
3332,16891,2,5,742.43,148.486,265,53.0
3333,16892,1,5,518.19,103.638,236,47.2
3334,16893,367,1,145.93,145.93,62,62.0
3335,16895,65,1,202.27,202.27,91,91.0
3336,16897,299,2,289.78,144.89,73,36.5
3337,16898,26,3,501.03000000000003,167.01000000000002,412,137.33333333333334
3338,16899,8,6,1271.06,211.84333333333333,520,86.66666666666667
3339,16900,17,3,887.11,295.7033333333333,833,277.6666666666667
3340,16902,116,1,1706.88,1706.88,629,629.0
3341,16903,29,1,363.2,363.2,247,247.0
3342,16904,4,16,3653.75,228.359375,1984,124.0
3343,16905,5,7,3037.6,433.9428571428571,1381,197.28571428571428
3344,16906,82,4,559.59,139.8975,263,65.75
3345,16907,29,5,928.76,185.752,286,57.2
3346,16909,72,1,379.14,379.14,436,436.0
3347,16910,4,8,1508.96,188.62,884,110.5
3348,16912,29,11,2555.58,232.32545454545453,1025,93.18181818181819
3349,16913,290,1,113.44,113.44,82,82.0
3350,16914,36,1,183.76,183.76,112,112.0
3351,16915,9,6,621.6800000000001,103.61333333333334,132,22.0
3352,16916,24,2,562.41,281.205,431,215.5
3353,16917,277,1,391.52,391.52,232,232.0
3354,16918,50,6,1068.82,178.13666666666666,721,120.16666666666667
3355,16919,156,11,2592.25,235.6590909090909,1403,127.54545454545455
3356,16921,61,1,154.18,154.18,154,154.0
3357,16923,12,19,7069.08,372.0568421052632,3344,176.0
3358,16924,21,3,829.89,276.63,467,155.66666666666666
3359,16926,371,1,230.25,230.25,35,35.0
3360,16927,116,3,543.05,181.01666666666665,993,331.0
3361,16928,80,17,2814.7,165.5705882352941,2092,123.05882352941177
3362,16929,4,7,1295.39,185.0557142857143,929,132.71428571428572
3363,16930,26,3,378.89,126.29666666666667,339,113.0
3364,16931,5,21,4554.87,216.89857142857142,3134,149.23809523809524
3365,16932,53,1,150.23000000000002,150.23000000000002,82,82.0
3366,16933,1,2,563.23,281.615,288,144.0
3367,16934,55,2,931.03,465.515,397,198.5
3368,16936,26,1,261.9,261.9,171,171.0
3369,16938,9,4,2711.6800000000003,677.9200000000001,2533,633.25
3370,16940,52,3,3049.88,1016.6266666666667,2169,723.0
3371,16942,13,9,1904.99,211.66555555555556,805,89.44444444444444
3372,16943,212,3,816.73,272.24333333333334,145,48.333333333333336
3373,16945,22,19,4345.5,228.71052631578948,2725,143.42105263157896
3374,16947,236,1,406.48,406.48,312,312.0
3375,16948,139,3,435.02,145.00666666666666,1614,538.0
3376,16949,4,6,1286.27,214.37833333333333,791,131.83333333333334
3377,16950,57,3,1178.56,392.8533333333333,644,214.66666666666666
3378,16951,135,3,1277.75,425.9166666666667,1318,439.3333333333333
3379,16952,109,2,167.61,83.805,92,46.0
3380,16953,30,1,20.8,20.8,10,10.0
3381,16954,1,9,2085.08,231.67555555555555,1054,117.11111111111111
3382,16955,185,4,518.67,129.6675,266,66.5
3383,16956,18,1,308.74,308.74,114,114.0
3384,16957,239,2,416.64,208.32,172,86.0
3385,16959,87,1,117.35000000000001,117.35000000000001,49,49.0
3386,16960,39,3,507.05,169.01666666666668,304,101.33333333333333
3387,16961,116,1,234.17000000000002,234.17000000000002,125,125.0
3388,16963,187,1,110.55000000000001,110.55000000000001,35,35.0
3389,16965,227,1,201.19,201.19,291,291.0
3390,16966,8,7,2154.97,307.8528571428571,1981,283.0
3391,16967,189,1,319.02,319.02,333,333.0
3392,16968,4,2,439.43,219.715,326,163.0
3393,16969,39,3,650.41,216.8033333333333,816,272.0
3394,16971,38,1,357.21,357.21,72,72.0
3395,16976,267,1,251.51999999999998,251.51999999999998,88,88.0
3396,16978,78,1,344.33,344.33,166,166.0
3397,16979,4,6,1852.0,308.6666666666667,865,144.16666666666666
3398,16980,255,2,1028.46,514.23,739,369.5
3399,16982,61,1,384.06,384.06,182,182.0
3400,16983,13,7,1905.87,272.26714285714286,1335,190.71428571428572
3401,16984,88,2,4459.52,2229.76,2380,1190.0
3402,16985,17,10,5464.12,546.412,1832,183.2
3403,16986,30,2,1873.2,936.6,1040,520.0
3404,16987,3,7,1616.8,230.97142857142856,401,57.285714285714285
3405,16988,5,1,126.12,126.12,43,43.0
3406,16989,7,6,1133.25,188.875,1233,205.5
3407,16990,219,1,179.0,179.0,100,100.0
3408,16992,11,5,1614.31,322.86199999999997,860,172.0
3409,16996,30,6,1456.96,242.82666666666668,544,90.66666666666667
3410,16997,288,3,702.0,234.0,360,120.0
3411,16998,150,4,295.0,73.75,76,19.0
3412,16999,23,2,484.82,242.41,294,147.0
3413,17001,1,11,3989.57,362.6881818181818,2164,196.72727272727272
3414,17002,86,3,1493.73,497.91,679,226.33333333333334
3415,17004,46,2,1312.1399999999999,656.0699999999999,771,385.5
3416,17006,5,4,781.78,195.445,272,68.0
3417,17007,51,6,889.9300000000001,148.3216666666667,597,99.5
3418,17010,18,1,195.36,195.36,118,118.0
3419,17011,30,1,270.9,270.9,186,186.0
3420,17014,8,3,583.4300000000001,194.4766666666667,243,81.0
3421,17015,29,3,1838.61,612.87,1978,659.3333333333334
3422,17017,3,20,8694.26,434.713,6673,333.65
3423,17018,41,2,920.1,460.05,176,88.0
3424,17019,11,4,1258.08,314.52,820,205.0
3425,17022,31,1,71.0,71.0,108,108.0
3426,17024,45,3,95.85,31.95,69,23.0
3427,17025,61,3,357.77,119.25666666666666,235,78.33333333333333
3428,17026,185,2,154.83,77.415,97,48.5
3429,17027,79,6,877.5600000000001,146.26000000000002,416,69.33333333333333
3430,17029,111,2,716.0,358.0,400,200.0
3431,17030,64,1,146.87,146.87,146,146.0
3432,17031,12,2,380.35,190.175,235,117.5
3433,17033,86,3,1030.14,343.38000000000005,750,250.0
3434,17034,16,3,745.52,248.50666666666666,410,136.66666666666666
3435,17035,246,2,433.53000000000003,216.76500000000001,229,114.5
3436,17037,88,1,1267.32,1267.32,656,656.0
3437,17038,30,1,112.4,112.4,28,28.0
3438,17040,138,1,449.73,449.73,181,181.0
3439,17041,27,3,1071.49,357.16333333333336,927,309.0
3440,17042,3,5,1036.58,207.31599999999997,990,198.0
3441,17043,32,4,1735.18,433.795,998,249.5
3442,17044,25,1,948.48,948.48,504,504.0
3443,17045,113,3,339.44,113.14666666666666,106,35.333333333333336
3444,17046,157,1,642.02,642.02,510,510.0
3445,17047,85,3,1100.9,366.9666666666667,533,177.66666666666666
3446,17048,118,3,925.35,308.45,485,161.66666666666666
3447,17049,3,9,5655.03,628.3366666666666,2673,297.0
3448,17050,96,6,3185.64,530.9399999999999,1595,265.8333333333333
3449,17051,194,1,240.89,240.89,179,179.0
3450,17052,28,1,399.09,399.09,251,251.0
3451,17053,131,1,498.48,498.48,122,122.0
3452,17054,28,5,1356.33,271.26599999999996,804,160.8
3453,17058,82,3,1179.89,393.2966666666667,592,197.33333333333334
3454,17059,30,5,3080.39,616.078,1850,370.0
3455,17060,266,1,234.24,234.24,216,216.0
3456,17061,74,11,5232.2300000000005,475.65727272727275,1526,138.72727272727272
3457,17062,314,4,533.33,133.3325,418,104.5
3458,17063,21,7,1461.14,208.73428571428573,770,110.0
3459,17064,59,3,855.45,285.15000000000003,316,105.33333333333333
3460,17068,12,21,4552.14,216.76857142857145,2164,103.04761904761905
3461,17069,28,9,2709.7000000000003,301.0777777777778,1506,167.33333333333334
3462,17070,114,1,304.24,304.24,131,131.0
3463,17071,28,9,2429.03,269.89222222222224,1197,133.0
3464,17073,18,4,1446.09,361.5225,759,189.75
3465,17075,18,4,834.12,208.53,292,73.0
3466,17076,36,3,841.0799999999999,280.35999999999996,295,98.33333333333333
3467,17078,36,2,378.2,189.1,788,394.0
3468,17079,78,1,118.80000000000001,118.80000000000001,24,24.0
3469,17080,22,2,287.62,143.81,166,83.0
3470,17081,25,2,288.91,144.455,77,38.5
3471,17082,33,2,2003.8500000000001,1001.9250000000001,1049,524.5
3472,17083,109,3,1405.78,468.5933333333333,772,257.3333333333333
3473,17084,35,2,2747.9900000000002,1373.9950000000001,1702,851.0
3474,17085,123,5,1562.4,312.48,785,157.0
3475,17086,7,6,2050.08,341.68,1859,309.8333333333333
3476,17088,28,4,1991.01,497.7525,868,217.0
3477,17090,4,7,1974.65,282.09285714285716,903,129.0
3478,17091,3,9,3827.76,425.3066666666667,1746,194.0
3479,17092,50,4,1774.03,443.5075,1130,282.5
3480,17094,322,1,302.0,302.0,152,152.0
3481,17095,23,3,1324.16,441.3866666666667,618,206.0
3482,17096,15,4,1022.13,255.5325,339,84.75
3483,17097,2,8,954.42,119.3025,459,57.375
3484,17100,18,2,971.74,485.87,800,400.0
3485,17101,10,4,1621.73,405.4325,815,203.75
3486,17102,262,1,25.5,25.5,2,2.0
3487,17105,159,2,665.78,332.89,693,346.5
3488,17107,33,6,10797.48,1799.58,4826,804.3333333333334
3489,17109,29,6,881.29,146.88166666666666,588,98.0
3490,17110,165,1,163.29999999999998,163.29999999999998,50,50.0
3491,17111,47,1,231.61,231.61,282,282.0
3492,17114,6,8,801.12,100.14,215,26.875
3493,17115,8,3,837.5,279.1666666666667,372,124.0
3494,17117,288,1,116.2,116.2,68,68.0
3495,17118,318,1,157.02,157.02,154,154.0
3496,17119,3,2,606.91,303.455,334,167.0
3497,17120,233,1,307.46,307.46,120,120.0
3498,17122,119,1,138.32,138.32,80,80.0
3499,17123,162,1,345.3,345.3,246,246.0
3500,17124,185,1,294.24,294.24,129,129.0
3501,17125,50,1,230.5,230.5,281,281.0
3502,17126,152,5,989.45,197.89000000000001,780,156.0
3503,17128,335,1,157.09,157.09,76,76.0
3504,17131,5,5,2463.17,492.634,983,196.6
3505,17133,16,7,4892.240000000001,698.8914285714287,2730,390.0
3506,17134,107,2,413.2,206.6,98,49.0
3507,17135,16,7,1139.73,162.81857142857143,1224,174.85714285714286
3508,17138,276,1,380.5,380.5,126,126.0
3509,17139,16,12,10650.77,887.5641666666667,5176,431.3333333333333
3510,17140,247,1,454.12,454.12,296,296.0
3511,17142,239,1,579.0,579.0,81,81.0
3512,17144,1,2,984.57,492.285,483,241.5
3513,17146,106,3,749.78,249.92666666666665,212,70.66666666666667
3514,17147,23,4,1714.59,428.6475,882,220.5
3515,17148,52,1,124.88,124.88,82,82.0
3516,17152,195,3,1689.5,563.1666666666666,517,172.33333333333334
3517,17153,24,1,213.78,213.78,104,104.0
3518,17154,75,1,329.34,329.34,490,490.0
3519,17155,18,2,251.7,125.85,242,121.0
3520,17157,8,2,319.0,159.5,172,86.0
3521,17158,32,3,1266.97,422.3233333333333,778,259.3333333333333
3522,17159,22,3,1538.88,512.96,1111,370.3333333333333
3523,17160,31,6,3518.03,586.3383333333334,2856,476.0
3524,17162,29,10,1715.46,171.546,1001,100.1
3525,17163,22,2,293.1,146.55,66,33.0
3526,17164,33,7,2467.35,352.4785714285714,1501,214.42857142857142
3527,17165,284,1,158.68,158.68,100,100.0
3528,17166,39,2,206.34,103.17,78,39.0
3529,17169,58,2,835.78,417.89,526,263.0
3530,17171,289,1,224.91,224.91,185,185.0
3531,17172,79,1,317.76,317.76,480,480.0
3532,17173,5,8,3766.6,470.825,1122,140.25
3533,17174,218,1,59.9,59.9,41,41.0
3534,17175,44,4,1443.69,360.9225,866,216.5
3535,17176,202,1,306.13,306.13,170,170.0
3536,17179,178,3,711.79,237.26333333333332,290,96.66666666666667
3537,17180,56,4,783.97,195.9925,670,167.5
3538,17181,57,2,239.92000000000002,119.96000000000001,241,120.5
3539,17183,8,6,3347.31,557.885,1296,216.0
3540,17186,47,2,144.0,72.0,200,100.0
3541,17187,227,1,203.95,203.95,144,144.0
3542,17188,11,7,2474.23,353.4614285714286,1328,189.71428571428572
3543,17189,106,2,383.75,191.875,226,113.0
3544,17190,59,2,444.74,222.37,161,80.5
3545,17191,28,7,2093.68,299.09714285714284,1166,166.57142857142858
3546,17193,36,7,1699.3,242.75714285714284,1254,179.14285714285714
3547,17194,274,2,262.62,131.31,119,59.5
3548,17197,30,1,1013.01,1013.01,191,191.0
3549,17198,24,3,692.22,230.74,357,119.0
3550,17201,54,1,289.78000000000003,289.78000000000003,231,231.0
3551,17203,36,6,3560.08,593.3466666666667,2846,474.3333333333333
3552,17204,175,4,1564.56,391.14,646,161.5
3553,17205,54,1,384.08,384.08,884,884.0
3554,17206,53,1,204.24,204.24,76,76.0
3555,17211,27,8,2317.2200000000003,289.65250000000003,1323,165.375
3556,17212,253,1,226.85,226.85,147,147.0
3557,17213,40,7,2781.23,397.31857142857143,1176,168.0
3558,17214,60,6,1059.1200000000001,176.52,272,45.333333333333336
3559,17217,234,1,113.5,113.5,24,24.0
3560,17218,4,10,1951.97,195.197,955,95.5
3561,17219,32,1,114.23,114.23,89,89.0
3562,17220,24,14,3187.55,227.68214285714288,1897,135.5
3563,17221,7,2,334.48,167.24,287,143.5
3564,17222,65,1,328.65,328.65,122,122.0
3565,17223,310,2,416.89,208.445,110,55.0
3566,17226,309,1,393.49,393.49,406,406.0
3567,17227,19,6,939.32,156.55333333333334,741,123.5
3568,17228,16,8,1906.09,238.26125,1532,191.5
3569,17229,96,2,318.76,159.38,185,92.5
3570,17230,264,8,3638.41,454.80125,1651,206.375
3571,17231,12,10,3124.72,312.472,1724,172.4
3572,17232,3,2,417.77,208.885,202,101.0
3573,17233,35,1,190.88,190.88,131,131.0
3574,17234,183,1,149.89,149.89,55,55.0
3575,17235,25,2,550.0600000000001,275.03000000000003,224,112.0
3576,17236,13,6,916.13,152.68833333333333,474,79.0
3577,17237,11,2,314.69,157.345,105,52.5
3578,17238,3,17,3719.1,218.7705882352941,1807,106.29411764705883
3579,17239,313,1,382.5,382.5,150,150.0
3580,17242,108,2,1135.04,567.52,611,305.5
3581,17243,1,26,8540.05,328.4634615384615,3320,127.6923076923077
3582,17244,53,1,954.9,954.9,616,616.0
3583,17245,205,1,171.45000000000002,171.45000000000002,75,75.0
3584,17247,15,1,280.09000000000003,280.09000000000003,105,105.0
3585,17248,120,1,318.65,318.65,213,213.0
3586,17250,4,2,381.97,190.985,167,83.5
3587,17251,363,1,269.83,269.83,108,108.0
3588,17252,117,2,348.90999999999997,174.45499999999998,192,96.0
3589,17253,18,1,178.26,178.26,43,43.0
3590,17254,5,2,271.19,135.595,251,125.5
3591,17255,41,2,291.48,145.74,227,113.5
3592,17256,107,2,240.0,120.0,141,70.5
3593,17259,148,2,581.23,290.615,388,194.0
3594,17262,52,5,1253.3600000000001,250.67200000000003,367,73.4
3595,17263,208,1,63.440000000000005,63.440000000000005,36,36.0
3596,17265,139,2,550.01,275.005,389,194.5
3597,17266,2,3,296.58,98.86,153,51.0
3598,17267,127,2,317.2,158.6,158,79.0
3599,17268,108,4,763.64,190.91,844,211.0
3600,17272,42,4,2148.63,537.1575,1778,444.5
3601,17274,35,1,107.82,107.82,77,77.0
3602,17277,228,2,1065.3500000000001,532.6750000000001,430,215.0
3603,17278,241,1,246.04000000000002,246.04000000000002,179,179.0
3604,17279,58,1,187.82999999999998,187.82999999999998,48,48.0
3605,17282,130,3,1685.46,561.82,1866,622.0
3606,17284,60,6,1647.48,274.58,1362,227.0
3607,17286,22,1,151.37,151.37,117,117.0
3608,17287,26,7,1049.06,149.8657142857143,556,79.42857142857143
3609,17288,9,7,1417.6299999999999,202.51857142857142,1201,171.57142857142858
3610,17289,32,3,931.02,310.34,513,171.0
3611,17290,4,2,513.01,256.505,397,198.5
3612,17291,308,1,550.8000000000001,550.8000000000001,72,72.0
3613,17293,8,9,1854.06,206.00666666666666,1135,126.11111111111111
3614,17295,29,3,547.0,182.33333333333334,293,97.66666666666667
3615,17297,17,1,128.18,128.18,65,65.0
3616,17298,101,2,498.42,249.21,387,193.5
3617,17299,12,4,656.61,164.1525,668,167.0
3618,17301,21,1,163.24,163.24,137,137.0
3619,17302,15,5,1135.63,227.12600000000003,575,115.0
3620,17303,361,1,250.04,250.04,144,144.0
3621,17306,11,19,8631.31,454.2794736842105,11491,604.7894736842105
3622,17309,95,1,82.75,82.75,41,41.0
3623,17311,78,2,1384.85,692.425,1005,502.5
3624,17312,139,3,644.3,214.76666666666665,372,124.0
3625,17313,31,1,2328.84,2328.84,1402,1402.0
3626,17314,25,8,2527.92,315.99,1896,237.0
3627,17315,2,38,6281.2300000000005,165.2955263157895,3863,101.65789473684211
3628,17317,46,3,2600.34,866.7800000000001,1146,382.0
3629,17320,100,3,1200.6200000000001,400.2066666666667,634,211.33333333333334
3630,17321,8,2,657.16,328.58,364,182.0
3631,17323,15,7,906.52,129.50285714285715,760,108.57142857142857
3632,17324,18,4,986.48,246.62,843,210.75
3633,17325,280,1,96.8,96.8,60,60.0
3634,17329,14,2,523.11,261.555,142,71.0
3635,17330,23,2,363.9,181.95,120,60.0
3636,17331,124,1,175.2,175.2,16,16.0
3637,17333,86,1,494.25,494.25,375,375.0
3638,17334,302,2,307.02000000000004,153.51000000000002,315,157.5
3639,17337,151,4,1981.06,495.265,1247,311.75
3640,17338,17,8,6493.54,811.6925,3059,382.375
3641,17339,94,2,243.36,121.68,152,76.0
3642,17340,30,11,12353.29,1123.0263636363636,5967,542.4545454545455
3643,17341,157,3,682.29,227.42999999999998,443,147.66666666666666
3644,17343,355,1,193.64,193.64,56,56.0
3645,17344,46,1,157.62,157.62,65,65.0
3646,17345,15,4,519.6899999999999,129.92249999999999,341,85.25
3647,17346,4,15,2622.88,174.85866666666666,1617,107.8
3648,17347,86,1,228.96,228.96,216,216.0
3649,17348,15,5,1156.6,231.32,1398,279.6
3650,17349,179,1,98.25,98.25,102,102.0
3651,17350,8,4,1281.32,320.33,770,192.5
3652,17351,36,3,587.15,195.71666666666667,113,37.666666666666664
3653,17353,129,2,1740.0,870.0,1200,600.0
3654,17354,51,1,1393.06,1393.06,1006,1006.0
3655,17356,312,1,178.22,178.22,166,166.0
3656,17357,24,2,384.39,192.195,152,76.0
3657,17358,303,2,360.81,180.405,190,95.0
3658,17359,11,1,127.86,127.86,161,161.0
3659,17360,17,3,568.24,189.41333333333333,328,109.33333333333333
3660,17361,49,3,488.2,162.73333333333332,157,52.333333333333336
3661,17362,239,2,312.23,156.115,191,95.5
3662,17364,1,11,4462.68,405.69818181818187,2692,244.72727272727272
3663,17365,13,8,4767.36,595.92,4749,593.625
3664,17367,238,1,167.55,167.55,149,149.0
3665,17368,23,8,1878.87,234.85875,1377,172.125
3666,17370,73,4,446.18,111.545,540,135.0
3667,17371,17,3,418.4,139.46666666666667,151,50.333333333333336
3668,17372,41,8,1337.18,167.1475,747,93.375
3669,17373,40,4,646.92,161.73,408,102.0
3670,17374,219,2,495.77,247.885,85,42.5
3671,17375,199,3,400.1,133.36666666666667,367,122.33333333333333
3672,17376,71,2,203.2,101.6,86,43.0
3673,17377,24,20,4058.32,202.916,2038,101.9
3674,17379,11,1,389.71999999999997,389.71999999999997,623,623.0
3675,17381,9,29,20275.61,699.1589655172414,25649,884.448275862069
3676,17382,65,1,65.4,65.4,25,25.0
3677,17383,4,1,193.39000000000001,193.39000000000001,148,148.0
3678,17384,19,2,336.4,168.2,88,44.0
3679,17385,15,1,256.11,256.11,197,197.0
3680,17386,8,6,2686.42,447.7366666666667,1902,317.0
3681,17387,20,2,746.81,373.405,522,261.0
3682,17388,78,4,1259.56,314.89,1068,267.0
3683,17389,1,34,31833.68,936.2847058823529,7612,223.88235294117646
3684,17391,164,2,508.8,254.4,480,240.0
3685,17392,307,2,417.27,208.635,277,138.5
3686,17394,219,1,203.86999999999998,203.86999999999998,241,241.0
3687,17396,39,8,7330.8,916.35,2005,250.625
3688,17397,22,2,681.41,340.705,250,125.0
3689,17398,115,3,653.38,217.79333333333332,310,103.33333333333333
3690,17400,126,5,2097.84,419.56800000000004,1088,217.6
3691,17402,5,13,2633.85,202.60384615384615,701,53.92307692307692
3692,17403,36,1,263.92,263.92,111,111.0
3693,17404,4,15,31906.82,2127.1213333333335,32748,2183.2
3694,17405,1,3,1031.41,343.80333333333334,726,242.0
3695,17406,333,3,2184.42,728.14,780,260.0
3696,17408,163,1,32.65,32.65,3,3.0
3697,17409,185,2,771.85,385.925,105,52.5
3698,17410,16,5,1214.72,242.94400000000002,616,123.2
3699,17411,12,3,778.94,259.6466666666667,306,102.0
3700,17412,3,7,1258.06,179.72285714285712,738,105.42857142857143
3701,17414,44,2,778.0,389.0,2100,1050.0
3702,17415,80,1,507.84,507.84,114,114.0
3703,17416,30,7,6893.42,984.7742857142857,4302,614.5714285714286
3704,17418,42,2,463.46000000000004,231.73000000000002,289,144.5
3705,17419,11,12,4226.57,352.21416666666664,1876,156.33333333333334
3706,17420,50,3,598.83,199.61,265,88.33333333333333
3707,17422,16,6,1979.37,329.895,2253,375.5
3708,17423,46,2,698.41,349.205,459,229.5
3709,17425,19,2,759.1700000000001,379.58500000000004,407,203.5
3710,17426,8,6,5037.26,839.5433333333334,3094,515.6666666666666
3711,17427,72,1,100.8,100.8,34,34.0
3712,17428,1,28,17256.85,616.3160714285714,9474,338.35714285714283
3713,17429,128,3,524.9200000000001,174.97333333333336,624,208.0
3714,17430,33,2,265.76,132.88,190,95.0
3715,17431,313,1,403.3,403.3,292,292.0
3716,17432,18,2,365.76,182.88,207,103.5
3717,17433,88,1,303.16,303.16,185,185.0
3718,17434,2,7,2373.82,339.1171428571429,1693,241.85714285714286
3719,17436,2,2,216.3,108.15,90,45.0
3720,17438,254,1,388.45000000000005,388.45000000000005,103,103.0
3721,17440,157,3,186.42000000000002,62.14000000000001,246,82.0
3722,17442,37,6,2248.56,374.76,1496,249.33333333333334
3723,17443,220,1,534.24,534.24,504,504.0
3724,17444,148,3,2940.04,980.0133333333333,2119,706.3333333333334
3725,17446,177,2,120.89999999999999,60.449999999999996,198,99.0
3726,17447,40,2,541.53,270.765,443,221.5
3727,17449,2,7,2519.21,359.88714285714286,1121,160.14285714285714
3728,17450,8,46,194390.79,4225.886739130435,69973,1521.1521739130435
3729,17451,1,7,1721.4,245.91428571428574,1203,171.85714285714286
3730,17453,18,2,486.72,243.36,219,109.5
3731,17454,192,4,517.53,129.3825,243,60.75
3732,17455,204,1,131.7,131.7,66,66.0
3733,17456,365,1,249.86,249.86,222,222.0
3734,17457,127,5,1737.7,347.54,826,165.2
3735,17458,15,1,316.5,316.5,170,170.0
3736,17459,43,2,657.3,328.65,537,268.5
3737,17460,94,6,622.4300000000001,103.73833333333334,236,39.333333333333336
3738,17461,23,3,735.82,245.27333333333334,770,256.6666666666667
3739,17462,60,2,675.69,337.845,227,113.5
3740,17463,16,5,1875.8600000000001,375.172,1086,217.2
3741,17464,158,1,289.96000000000004,289.96000000000004,220,220.0
3742,17466,10,2,763.28,381.64,306,153.0
3743,17468,10,2,137.0,68.5,116,58.0
3744,17469,16,5,1870.97,374.194,787,157.4
3745,17470,45,5,1125.07,225.01399999999998,1675,335.0
3746,17472,191,3,697.54,232.51333333333332,455,151.66666666666666
3747,17475,79,1,194.37,194.37,178,178.0
3748,17480,78,1,511.82,511.82,338,338.0
3749,17481,4,4,1255.59,313.8975,1061,265.25
3750,17483,65,3,414.04,138.01333333333335,191,63.666666666666664
3751,17486,261,1,396.87,396.87,191,191.0
3752,17489,59,2,376.64,188.32,428,214.0
3753,17490,1,7,2092.32,298.90285714285716,1134,162.0
3754,17491,1,10,3558.87,355.887,2013,201.3
3755,17492,248,1,374.57,374.57,155,155.0
3756,17495,8,2,497.56,248.78,229,114.5
3757,17496,359,1,271.05,271.05,79,79.0
3758,17498,76,1,272.21999999999997,272.21999999999997,394,394.0
3759,17499,290,1,622.88,622.88,711,711.0
3760,17500,17,3,1138.0,379.3333333333333,17,5.666666666666667
3761,17501,221,2,288.6,144.3,160,80.0
3762,17502,9,4,689.1,172.275,376,94.0
3763,17503,3,2,558.96,279.48,486,243.0
3764,17504,206,9,2997.03,333.00333333333333,1664,184.88888888888889
3765,17505,162,2,1145.8400000000001,572.9200000000001,556,278.0
3766,17506,76,1,302.2,302.2,139,139.0
3767,17507,262,2,605.58,302.79,359,179.5
3768,17508,281,1,387.31,387.31,289,289.0
3769,17509,58,8,6083.64,760.455,3512,439.0
3770,17510,25,1,308.48,308.48,214,214.0
3771,17511,3,31,91062.38,2937.496129032258,64549,2082.2258064516127
3772,17512,29,10,2924.9900000000002,292.499,2753,275.3
3773,17513,72,1,513.2,513.2,254,254.0
3774,17514,128,1,208.65,208.65,135,135.0
3775,17515,31,4,639.02,159.755,243,60.75
3776,17516,15,5,764.88,152.976,414,82.8
3777,17517,309,1,153.94,153.94,102,102.0
3778,17519,17,6,1844.02,307.33666666666664,1236,206.0
3779,17520,54,1,546.81,546.81,365,365.0
3780,17521,30,3,723.21,241.07000000000002,519,173.0
3781,17522,2,5,1070.71,214.142,1034,206.8
3782,17523,11,4,652.74,163.185,872,218.0
3783,17524,361,1,145.0,145.0,90,90.0
3784,17525,360,1,422.7,422.7,82,82.0
3785,17526,5,4,1195.8999999999999,298.97499999999997,310,77.5
3786,17527,54,4,939.37,234.8425,488,122.0
3787,17528,1,8,3628.5,453.5625,2138,267.25
3788,17530,1,10,2367.12,236.712,1514,151.4
3789,17531,190,1,296.7,296.7,136,136.0
3790,17534,54,1,223.36,223.36,103,103.0
3791,17535,280,1,164.4,164.4,136,136.0
3792,17536,177,1,76.5,76.5,6,6.0
3793,17537,30,2,887.6700000000001,443.83500000000004,699,349.5
